hex,98-134,97-127,96-121,90-115,85-110,82-104,73-99,7-16,65-91,64-87,62-83,59-78,56-72,50-66,48-62,4-11,39-58,353-523,350-519,35-52,349-514,344-509,343-504,342-498,341-494,336-488,333-483,331-478,33-47,328-473,327-465,325-458,324-453,323-448,320-442,314-437,312-432,310-426,309-420,30-41,3-5,299-415,297-411,295-406,294-402,290-398,288-393,287-386,285-381,284-377,282-373,278-368,274-363,269-358,265-354,263-350,260-345,253-340,252-335,248-332,237-328,236-322,235-316,230-311,225-306,224-303,222-299,22-35,219-293,218-287,217-283,215-279,21-31,204-274,199-267,194-262,187-257,177-252,176-247,170-243,169-237,168-233,166-229,159-224,153-218,149-212,137-207,136-200,134-195,133-189,127-184,126-177,122-167,12-27,111-161,11-21,109-156,106-151,102-146,101-140,random,total
ID790,27,0,0,1,2,0,8,0,0,0,0,4,0,0,0,2,2,0,0,28,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,4,1,0,2,0,0,0,0,1,0,0,0,6,56,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,504
ID791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
ID797,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,46
ID798,0,0,0,2,2,0,12,0,0,0,0,24,0,0,0,12,0,0,1,2,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,13,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,1,0,0,7,4,7,3,0,0,0,0,16,0,0,0,0,6,2,1,0,0,18,0,0,0,0,1,0,1,0,0,0,1,0,0,3,504
ID799,6,2,0,3,9,1,40,1,2,0,1,37,0,1,0,44,7,0,1,8,0,6,0,0,2,0,0,0,0,1,13,0,0,0,0,34,0,0,0,29,0,0,0,7,66,0,26,1,0,0,0,0,7,0,1,0,1,0,0,0,0,5,8,1,0,3,1,0,80,9,13,22,0,0,13,0,36,1,0,0,2,139,105,1,3,6,82,0,0,22,0,1,37,1,0,11,0,5,1,0,6,2708
ID8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
ID801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID805,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,6,5,0,0,2,0,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,11,0,0,0,44,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,34,61,1,0,0,2,1,1,0,0,0,0,46,0,0,0,2,0,0,0,0,2,1,0,1,0,0,2,0,0,0,1,0,0,3,0,0,647
ID806,352,21,2,108,95,5,271,0,2,9,6,131,51,12,2,434,119,0,11,332,2,76,59,0,17,5,81,1,14,19,45,5,22,0,19,218,2,1608,0,1077,2,2,3,897,65,1,59,1,0,25,15,0,393,11,23,13,0,11,4,0,18,2,66,13,2496,8259,79,1,146,215,16,80,16,0,449,11,2657,65,0,39,93,171,147,54,190,29,94,3,62,35,4,131,40,136,0,203,6,13,109,5,89,58650
ID807,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,35,0,0,2,1,1,1,0,0,2,0,48,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,423
ID808,213,2,0,0,2,0,58,0,3,0,3,13,0,2,0,19,8,0,3,216,0,12,17,0,3,0,15,4,0,1,3,0,2,0,8,15,0,5,0,623,0,0,1,544,3,0,6,0,0,2,0,0,29,0,1,0,0,0,0,0,3,0,4,0,23,99,2,0,17,64,7,11,0,0,8,1,2090,6,0,4,5,10,4,0,2,3,19,0,3,8,0,0,0,2,0,7,0,0,85,0,9,12963
ID809,5,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,466
ID81,570,21,9,1222,3780,2,225,0,51,7,7,66,4,13,7,1132,35,0,8,355,11,57,16,0,9,36,0,0,0,33,13,12,45,2,3,55,1,27,1,9,10,5,1,22,63,11,34,3,1,4,4,3,127,1,109,5,4,3,0,0,46,59,80,16,7,61,143,2,447,638,11,71,50,209,40,8,168,0,5,15,95,404,318,28,406,37,332,7,15,77,3,44,43,18,5,53,1,6,2,15,50,35923
ID810,50,2,0,1,4,0,22,0,1,0,0,12,10,0,0,29,27,0,2,50,0,2,18,0,3,0,27,0,0,3,1,1,1,0,3,25,0,3,0,6159,0,0,0,140,2,0,3,0,0,29,3,0,41,0,1,1,0,1,0,0,1,0,3,1,27,40,2,1,7,13,2,5,0,0,1,1,351,7,0,1,4,36,0,0,16,0,5,0,4,2,0,0,0,6,0,23,0,8,19,0,2,21712
ID811,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,3,18,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,112
ID812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,12,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
ID813,4,0,0,0,1,0,13,0,0,0,1,5,3,1,0,6,2,0,0,2,0,5,0,0,0,0,0,0,9,0,2,0,8,0,2,2,0,0,0,8,0,0,0,8,2,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,7,4,0,6,6,0,2,0,0,28,0,34,75,0,0,1,2,2,0,44,1,24,0,0,1,0,0,0,0,0,4,0,4,2,0,2,1092
ID814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
ID815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
ID816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35
ID817,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
ID818,1,0,0,0,1,0,3,0,0,0,1,3,0,0,0,7,1,0,0,0,0,1,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,5,0,6,23,0,1,1,4,1,0,12,1,2,0,0,1,0,0,0,0,0,10,0,0,0,0,1,351
ID819,1,1,0,0,13,0,51,0,0,0,1,6,1,0,0,11,1,0,0,1,0,24,1,0,0,0,0,0,44,0,1,2,0,0,0,9,0,0,0,0,0,0,0,13,5,0,7,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,17,5,1,0,6,14,3,2,0,0,5,3,29,0,0,1,4,6,1,0,45,0,16,2,1,2,0,1,0,0,0,6,0,2,1,0,3,1114
ID82,342,25,5,648,602,0,145,0,9,2,15,53,3,9,1,226,20,0,8,225,4,50,18,0,6,5,0,4,2,16,23,2,7,0,0,17,2,3,0,9,4,4,0,27,10,1,43,0,0,3,1,3,21,1,23,4,0,1,0,1,19,2,73,27,5,64,47,0,49,289,16,111,5,6,32,1,190,0,0,4,35,334,100,14,58,17,183,3,10,7,0,11,179,9,0,74,0,10,4,5,44,13859
ID820,0,1,0,2,2,0,16,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,4,0,0,0,0,1,5,0,0,1,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,186
ID821,0,0,0,0,0,0,16,0,0,0,0,6,0,6,0,1,0,0,1,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,178
ID822,1,0,0,1,16,1,45,0,0,0,6,7,2,0,0,40,1,0,0,1,0,13,5,0,1,0,0,0,24,0,0,2,2,0,0,5,0,0,0,2,0,0,0,11,2,0,1,2,0,0,0,0,3,5,0,5,0,0,0,0,1,3,1,0,3,16,3,0,10,3,14,6,1,0,7,1,29,4,0,1,8,6,2,3,3,0,8,0,3,3,0,4,1,2,0,18,1,0,3,0,10,1121
ID823,0,0,0,1,4,0,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72
ID824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16
ID825,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48
ID826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ID827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID83,14,1,3,195,165,0,30,0,0,0,0,9,0,2,0,27,9,0,2,9,0,1,0,0,1,0,0,0,0,0,6,1,2,0,1,4,0,0,0,3,0,2,0,1,3,1,3,0,0,2,0,0,5,0,5,2,0,0,0,0,2,0,11,9,3,12,3,1,5,20,4,4,1,0,4,0,39,0,0,0,5,46,55,2,10,5,50,0,1,0,0,1,0,1,0,20,0,3,0,0,9,2438
ID830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID837,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
ID838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ID839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID84,56,7,21,557,674,1,101,6,1,1,13,130,4,2,5,201,12,0,2,46,0,40,21,0,24,18,0,2,1,28,36,7,7,2,1,37,0,6,1,3,0,3,1,12,34,8,109,1,0,4,2,1,25,2,18,3,0,1,0,10,13,5,34,18,2,41,46,5,44,256,34,59,2,0,19,2,221,0,0,16,19,280,407,35,41,10,88,5,13,24,0,5,26,4,10,56,9,15,0,5,30,12472
ID840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID843,27,0,0,0,1,0,9,0,1,0,0,0,0,0,0,2,3,0,0,27,0,1,4,0,0,0,5,0,0,1,3,1,0,0,0,5,0,9,0,41,0,0,0,71,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,218,117,1,0,3,0,0,0,0,0,0,0,217,1,0,0,2,2,0,1,1,0,2,0,1,0,0,0,0,3,0,2,0,0,3,0,2,2054
ID844,1302,11,0,36,82,0,156,2,18,1,16,89,11,33,0,280,325,0,12,1296,1,51,132,0,14,2,465,4,8,6,47,1,4,0,255,97,0,56,0,2516,0,2,2,4402,58,0,54,3,0,8,1,0,112,1,20,4,0,8,8,5,11,1,50,15,187,650,19,0,108,134,41,35,5,0,31,3,10984,34,4,6,41,118,15,9,70,10,65,0,10,49,1,7,7,44,0,159,5,8,182,3,63,74588
ID845,549,0,0,17,4,0,34,0,0,0,2,9,2,2,0,101,10,0,6,543,0,8,34,0,1,0,65,1,2,7,2,0,0,0,0,14,0,5,0,1001,0,0,3,344,28,0,7,0,0,10,2,0,20,2,1,0,0,5,0,0,1,0,9,0,71,134,4,0,30,15,3,12,3,0,9,5,1627,9,0,1,7,8,2,1,13,0,6,0,1,4,0,1,3,15,1,39,0,3,40,1,11,14536
ID846,11,0,0,0,0,0,7,0,0,0,0,2,0,0,0,5,1,0,1,11,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,109,0,0,0,64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,8,2,0,38,0,0,5,1,0,0,0,73,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,19,0,3,1167
ID847,98,2,1,8,13,0,82,0,3,3,4,34,7,2,0,49,33,0,8,86,0,22,29,0,1,8,9,2,4,2,4,6,2,0,15,33,0,7,0,1305,0,1,0,455,8,0,9,0,0,4,5,0,30,0,3,1,0,24,3,0,7,1,8,0,41,166,15,0,27,39,36,15,1,0,9,11,1200,33,0,1,16,45,3,2,47,0,18,0,3,5,1,2,3,21,0,24,0,0,1783,0,51,18095
ID848,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,14,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,2,0,0,0,0,33,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,10,0,0,323
